country,year,co2,co2_per_capita,coal_co2,oil_co2,gas_co2,population,Code,gdp_per_capita,renewable_energy_consumption,co2_intensity_gdp,co2_growth,gdp_growth,renewable_growth,renewable_share
Algeria,1990,76.738,3.024,2.942,23.204,38.908,25375759,DZA,11728.546,0.11906669,0.006542840007619018,,,,0.001549196386589289
Algeria,1991,78.807,3.032,2.689,26.066,38.428,25987891,DZA,11314.864,0.26082626,0.006964909167268825,0.02696187025984531,-0.03527137976011696,1.1905896602987784,0.0032987660384430047
Algeria,1992,79.883,3.0,2.378,28.678,31.932,26628518,DZA,11241.415,0.17263989,0.007106133880832617,0.013653609450936965,-0.00649137276417977,-0.3381038780374338,0.0021564987830615667
Algeria,1993,81.944,3.004,1.924,27.993,36.098,27276996,DZA,10743.706,0.32912087,0.007627163289836859,0.025800232840529347,-0.04427458642884374,0.906401064087796,0.00400034502787423
Algeria,1994,88.608,3.177,2.286,30.45,37.386,27887227,DZA,10414.035,0.15274073,0.008508517591884415,0.08132383090891349,-0.030685035498923763,-0.5359129610954176,0.0017208140529676264
Algeria,1995,96.777,3.399,1.935,27.081,47.222,28470152,DZA,10588.443,0.1712212,0.009139870706202981,0.09219257854821228,0.016747399062899238,0.12099241636464608,0.0017661097633424137
Algeria,1996,100.039,3.446,1.407,27.407,50.567,29032996,DZA,10808.879,0.12100656,0.009255261345788031,0.033706355849013825,0.02081854716505549,-0.29327349650627377,0.0012081325087325353
Algeria,1997,88.369,2.988,1.381,30.019,39.007,29579249,DZA,10725.968,0.06994659,0.00823879019590586,-0.1166545047431502,-0.007670638185513945,-0.4219603466126134,0.0007909025683477445
Algeria,1998,106.537,3.545,2.11,33.09,54.641,30054098,DZA,11094.888,0.19370805,0.009602350199479255,0.20559245889395616,0.034395030826122275,1.7693708871297371,0.0018149233106300937
Algeria,1999,91.449,3.001,2.173,22.188,50.92,30474312,DZA,11292.037,0.18108313,0.008098538819878114,-0.1416221594375664,0.017769354679380234,-0.06517498885565154,0.001976241031486228
Algeria,2000,85.399,2.763,1.96,26.828,38.534,30903850,DZA,11558.221,0.05001067,0.00738859379830166,-0.06615709302452732,0.02357271765935587,-0.7238247980361285,0.0005852691518353421
Algeria,2001,86.839,2.772,2.096,28.458,41.029,31331173,DZA,11742.595,0.061327934,0.007395213749601345,0.01686202414548177,0.01595176281886279,0.22629698822271327,0.000705727302278744
Algeria,2002,90.692,2.856,2.609,29.495,44.653,31750790,DZA,12213.126,0.048507243,0.007425781081763997,0.04436946533239672,0.040070444394957105,-0.20905140877564865,0.0005345709923143723
Algeria,2003,94.581,2.939,2.788,31.943,44.027,32175762,DZA,12835.182,0.2143434,0.007368886549485624,0.04288140078507485,0.05093339739555636,3.418791643136675,0.002261117395772839
